Time,Step,Metric,Value
1701619444.5845885,27,KL_Divergence/robot_3,0.03370628133416176
1701619444.8760386,27,Value Loss/Robot 3,9.66651725769043
1701619445.2932982,27,Loss/policy_loss_robot_6,0.16510125994682312
1701619445.2933257,27,KL_Divergence/robot_6,0.012183800339698792
1701619445.5934172,27,Value Loss/Robot 6,42.794830322265625
1701619445.6000347,27,Loss/policy_loss_robot_8,-0.03997576981782913
1701619445.6000571,27,KL_Divergence/robot_8,0.05171798914670944
1701619445.8958209,27,Value Loss/Robot 8,16.299808502197266
1701619445.9749968,27,Loss/policy_loss_robot_2,2.367952823638916
1701619445.975024,27,KL_Divergence/robot_2,0.05461844801902771
1701619446.296719,27,Value Loss/Robot 2,51.308433532714844
1701619446.3020139,27,Loss/policy_loss_robot_5,-0.5919092297554016
1701619446.302034,27,KL_Divergence/robot_5,0.1527893990278244
1701619446.5958917,27,Value Loss/Robot 5,12.646768569946289
1701619446.600747,27,Loss/policy_loss_robot_0,1.6832886934280396
1701619446.6007688,27,KL_Divergence/robot_0,0.13461892306804657
1701619446.8877292,27,Value Loss/Robot 0,39.92421340942383
1701619453.0804524,28,Reward/average_reward,-28.758872985839844
1701619453.504306,28,Loss/policy_loss_robot_0,-0.6136876940727234
1701619453.5043333,28,KL_Divergence/robot_0,0.009432879276573658
1701619453.7981882,28,Value Loss/Robot 0,25.573535919189453
1701619454.212838,28,Loss/policy_loss_robot_4,0.28989937901496887
1701619454.2128642,28,KL_Divergence/robot_4,0.029414981603622437
1701619454.5152814,28,Value Loss/Robot 4,5.82652473449707
1701619454.9296043,28,Loss/policy_loss_robot_6,-0.1964469701051712
1701619454.929631,28,KL_Divergence/robot_6,0.02703150361776352
1701619455.2283788,28,Value Loss/Robot 6,25.683645248413086
1701619455.6465218,28,Loss/policy_loss_robot_3,0.005679168738424778
1701619455.6465487,28,KL_Divergence/robot_3,0.016186051070690155
1701619455.9397697,28,Value Loss/Robot 3,5.943260192871094
1701619456.3551154,28,Loss/policy_loss_robot_7,1.0253134965896606
1701619456.3551426,28,KL_Divergence/robot_7,0.031042486429214478
1701619456.6496794,28,Value Loss/Robot 7,36.02009582519531
1701619457.0638645,28,Loss/policy_loss_robot_2,-1.6521621942520142
1701619457.063892,28,KL_Divergence/robot_2,0.00947830080986023
1701619457.3584075,28,Value Loss/Robot 2,13.11876106262207
1701619457.3640635,28,Loss/policy_loss_robot_1,-0.3834051787853241
1701619457.364084,28,KL_Divergence/robot_1,0.0623818002641201
1701619457.6579175,28,Value Loss/Robot 1,35.90706253051758
1701619458.0727825,28,Loss/policy_loss_robot_9,-0.2412053495645523
1701619458.0728102,28,KL_Divergence/robot_9,0.020474283024668694
1701619458.3639574,28,Value Loss/Robot 9,12.103936195373535
1701619458.7808986,28,Loss/policy_loss_robot_8,0.6524138450622559
1701619458.7809255,28,KL_Divergence/robot_8,0.02632518671452999
1701619459.0752888,28,Value Loss/Robot 8,21.377201080322266
1701619459.0799615,28,Loss/policy_loss_robot_5,0.8441687226295471
1701619459.0799823,28,KL_Divergence/robot_5,0.06826502084732056
1701619459.381162,28,Value Loss/Robot 5,8.626579284667969
1701619465.5278838,29,Reward/average_reward,-41.19841766357422
1701619465.958235,29,Loss/policy_loss_robot_9,0.5424638390541077
1701619465.9582653,29,KL_Divergence/robot_9,0.010199470445513725
1701619466.260118,29,Value Loss/Robot 9,61.11764907836914
1701619466.2655869,29,Loss/policy_loss_robot_0,3.318854808807373
1701619466.2656107,29,KL_Divergence/robot_0,0.06807638704776764
1701619466.5654747,29,Value Loss/Robot 0,73.72212982177734
1701619466.573465,29,Loss/policy_loss_robot_1,2.309910535812378
1701619466.5734885,29,KL_Divergence/robot_1,0.06730268895626068
1701619466.8666685,29,Value Loss/Robot 1,34.47138595581055
1701619466.8737354,29,Loss/policy_loss_robot_2,2.024245500564575
1701619466.8737566,29,KL_Divergence/robot_2,0.05679786205291748
1701619467.1668477,29,Value Loss/Robot 2,19.35449981689453
1701619467.2409244,29,Loss/policy_loss_robot_3,1.3013042211532593
1701619467.2409532,29,KL_Divergence/robot_3,0.05879254266619682
1701619467.532452,29,Value Loss/Robot 3,17.880821228027344
1701619467.540727,29,Loss/policy_loss_robot_7,2.9946632385253906
1701619467.5407526,29,KL_Divergence/robot_7,0.05458470433950424
1701619467.838268,29,Value Loss/Robot 7,157.68844604492188
1701619467.8451855,29,Loss/policy_loss_robot_4,1.8650273084640503
1701619467.845207,29,KL_Divergence/robot_4,0.19752046465873718
1701619468.138124,29,Value Loss/Robot 4,30.821596145629883
1701619468.146474,29,Loss/policy_loss_robot_6,2.8123648166656494
1701619468.1464982,29,KL_Divergence/robot_6,0.14406676590442657
1701619468.439119,29,Value Loss/Robot 6,120.07195281982422
1701619468.447038,29,Loss/policy_loss_robot_8,0.15912280976772308
1701619468.447063,29,KL_Divergence/robot_8,0.16484372317790985
1701619468.7339616,29,Value Loss/Robot 8,50.41019821166992
1701619468.7409778,29,Loss/policy_loss_robot_5,1.3385114669799805
1701619468.741,29,KL_Divergence/robot_5,0.1985119730234146
1701619469.0380933,29,Value Loss/Robot 5,25.65005111694336
1701619475.2125537,30,Reward/average_reward,-39.063358306884766
1701619475.6363976,30,Loss/policy_loss_robot_4,0.039736390113830566
1701619475.6364245,30,KL_Divergence/robot_4,0.026112837716937065
1701619475.9304652,30,Value Loss/Robot 4,13.457758903503418
1701619476.3451061,30,Loss/policy_loss_robot_1,-2.5510618686676025
1701619476.3451333,30,KL_Divergence/robot_1,-0.016036970540881157
1701619476.641706,30,Value Loss/Robot 1,17.871368408203125
1701619477.0619943,30,Loss/policy_loss_robot_7,-1.7035447359085083
1701619477.0620203,30,KL_Divergence/robot_7,0.010445496998727322
1701619477.3561547,30,Value Loss/Robot 7,30.416540145874023
1701619477.770498,30,Loss/policy_loss_robot_0,-2.663828134536743
1701619477.7705257,30,KL_Divergence/robot_0,-0.014881155453622341
1701619478.0693038,30,Value Loss/Robot 0,9.066307067871094
1701619478.4873006,30,Loss/policy_loss_robot_2,-0.6503431797027588
1701619478.4873269,30,KL_Divergence/robot_2,0.00379950855858624
1701619478.7762158,30,Value Loss/Robot 2,7.873003959655762
1701619478.8609188,30,Loss/policy_loss_robot_9,0.31217262148857117
1701619478.8609476,30,KL_Divergence/robot_9,0.05279994755983353
1701619479.159358,30,Value Loss/Robot 9,48.01792526245117
1701619479.5795105,30,Loss/policy_loss_robot_5,1.10903000831604
1701619479.5795398,30,KL_Divergence/robot_5,0.045618489384651184
1701619479.8653204,30,Value Loss/Robot 5,13.334486961364746
1701619479.9863622,30,Loss/policy_loss_robot_8,0.9595528244972229
1701619479.9863913,30,KL_Divergence/robot_8,0.05009758099913597
1701619480.2796173,30,Value Loss/Robot 8,64.33855438232422
1701619480.2864044,30,Loss/policy_loss_robot_6,-0.7031527161598206
1701619480.2864256,30,KL_Divergence/robot_6,0.11201249808073044
1701619480.5931914,30,Value Loss/Robot 6,81.79025268554688
1701619480.6005125,30,Loss/policy_loss_robot_3,1.029581904411316
1701619480.6005359,30,KL_Divergence/robot_3,0.09016959369182587
1701619480.8964753,30,Value Loss/Robot 3,18.123485565185547
1701619487.05131,31,Reward/average_reward,-36.202335357666016
1701619487.5067859,31,Loss/policy_loss_robot_3,-0.6076267957687378
1701619487.5068133,31,KL_Divergence/robot_3,0.0022721716668456793
1701619487.7937293,31,Value Loss/Robot 3,75.5257339477539
1701619487.7990627,31,Loss/policy_loss_robot_4,-1.7381447553634644
1701619487.7990835,31,KL_Divergence/robot_4,0.11202951520681381
1701619488.0941038,31,Value Loss/Robot 4,20.801734924316406
1701619488.5075204,31,Loss/policy_loss_robot_6,-1.1496264934539795
1701619488.5075474,31,KL_Divergence/robot_6,0.02003159001469612
1701619488.806068,31,Value Loss/Robot 6,45.47947692871094
1701619488.81409,31,Loss/policy_loss_robot_0,-0.06601515412330627
1701619488.8141117,31,KL_Divergence/robot_0,0.08038771897554398
1701619489.115812,31,Value Loss/Robot 0,20.291664123535156
1701619489.5329103,31,Loss/policy_loss_robot_9,-1.3297326564788818
1701619489.5329378,31,KL_Divergence/robot_9,-0.0052981991320848465
1701619489.8275123,31,Value Loss/Robot 9,31.234838485717773
1701619489.8337426,31,Loss/policy_loss_robot_2,0.03439227491617203
1701619489.833765,31,KL_Divergence/robot_2,0.08164990693330765
1701619490.1269448,31,Value Loss/Robot 2,28.762786865234375
1701619490.1317124,31,Loss/policy_loss_robot_8,-0.3926754891872406
1701619490.1317334,31,KL_Divergence/robot_8,0.09391649067401886
1701619490.4270647,31,Value Loss/Robot 8,43.2772102355957
1701619490.432338,31,Loss/policy_loss_robot_5,-0.9937371611595154
1701619490.4323585,31,KL_Divergence/robot_5,0.09324155002832413
1701619490.724812,31,Value Loss/Robot 5,32.894161224365234
1701619490.731597,31,Loss/policy_loss_robot_7,-0.9056965708732605
1701619490.7316203,31,KL_Divergence/robot_7,0.11611630767583847
1701619491.0272803,31,Value Loss/Robot 7,34.1407356262207
1701619491.0321517,31,Loss/policy_loss_robot_1,2.2204675674438477
1701619491.0321736,31,KL_Divergence/robot_1,0.062198515981435776
1701619491.3305223,31,Value Loss/Robot 1,93.63255310058594
1701619497.5205286,32,Reward/average_reward,-34.94651794433594
1701619497.943883,32,Loss/policy_loss_robot_6,3.295198440551758
1701619497.9439106,32,KL_Divergence/robot_6,0.031088311225175858
1701619498.2379577,32,Value Loss/Robot 6,28.557695388793945
1701619498.2426865,32,Loss/policy_loss_robot_9,-0.19643612205982208
1701619498.2427075,32,KL_Divergence/robot_9,0.058309368789196014
1701619498.5373216,32,Value Loss/Robot 9,44.13823699951172
1701619498.5430372,32,Loss/policy_loss_robot_5,0.8397982716560364
1701619498.5430584,32,KL_Divergence/robot_5,0.10268846899271011
1701619498.8441184,32,Value Loss/Robot 5,19.430551528930664
1701619498.8509881,32,Loss/policy_loss_robot_7,1.5125433206558228
1701619498.8510115,32,KL_Divergence/robot_7,0.061561450362205505
1701619499.1549432,32,Value Loss/Robot 7,13.836421966552734
1701619499.1597376,32,Loss/policy_loss_robot_3,0.9489338994026184
1701619499.1597593,32,KL_Divergence/robot_3,0.07473273575305939
1701619499.4465718,32,Value Loss/Robot 3,19.185863494873047
1701619499.861143,32,Loss/policy_loss_robot_2,-2.4326229095458984
1701619499.8611693,32,KL_Divergence/robot_2,-0.008032781071960926
1701619500.1610003,32,Value Loss/Robot 2,8.8527193069458
1701619500.5782025,32,Loss/policy_loss_robot_8,0.019610688090324402
1701619500.5782292,32,KL_Divergence/robot_8,0.02445332519710064
1701619500.8721895,32,Value Loss/Robot 8,20.29050064086914
1701619501.2867248,32,Loss/policy_loss_robot_0,-1.6207826137542725
1701619501.2867517,32,KL_Divergence/robot_0,0.006150641478598118
1701619501.580138,32,Value Loss/Robot 0,11.743197441101074
1701619501.5856075,32,Loss/policy_loss_robot_4,0.3195323646068573
1701619501.5856297,32,KL_Divergence/robot_4,0.06834153831005096
1701619501.882502,32,Value Loss/Robot 4,24.533859252929688
1701619502.2954588,32,Loss/policy_loss_robot_1,-2.0414891242980957
1701619502.2954857,32,KL_Divergence/robot_1,-0.00436754385009408
1701619502.5952814,32,Value Loss/Robot 1,6.800086975097656
1701619508.7269716,33,Reward/average_reward,-37.26744842529297
1701619509.1558435,33,Loss/policy_loss_robot_6,0.9751220941543579
1701619509.1558692,33,KL_Divergence/robot_6,0.020198777318000793
1701619509.4558206,33,Value Loss/Robot 6,35.358421325683594
1701619509.872781,33,Loss/policy_loss_robot_9,-1.7615917921066284
1701619509.8728065,33,KL_Divergence/robot_9,-0.0080207334831357
1701619510.167326,33,Value Loss/Robot 9,6.932122230529785
1701619510.5813143,33,Loss/policy_loss_robot_1,-0.3020472228527069
1701619510.581341,33,KL_Divergence/robot_1,0.005439839791506529
1701619510.8804116,33,Value Loss/Robot 1,2.7781896591186523
1701619511.299109,33,Loss/policy_loss_robot_3,-0.03684214875102043
1701619511.2991374,33,KL_Divergence/robot_3,-0.0008498859824612737
1701619511.6045291,33,Value Loss/Robot 3,6.209622383117676
1701619511.609622,33,Loss/policy_loss_robot_5,6.415605068206787
1701619511.6096425,33,KL_Divergence/robot_5,0.06221736595034599
1701619511.9026604,33,Value Loss/Robot 5,62.56708908081055
1701619512.3155265,33,Loss/policy_loss_robot_8,-0.9193426370620728
1701619512.3155525,33,KL_Divergence/robot_8,0.010740160942077637
1701619512.6061873,33,Value Loss/Robot 8,10.421896934509277
1701619513.024045,33,Loss/policy_loss_robot_2,-0.26684537529945374
1701619513.0240724,33,KL_Divergence/robot_2,0.014346363954246044
1701619513.3145523,33,Value Loss/Robot 2,8.241312026977539
1701619513.7325113,33,Loss/policy_loss_robot_7,0.7103545665740967
1701619513.7325368,33,KL_Divergence/robot_7,0.035777825862169266
1701619514.0270607,33,Value Loss/Robot 7,24.207761764526367
1701619514.441199,33,Loss/policy_loss_robot_0,-0.6354532837867737
1701619514.4412248,33,KL_Divergence/robot_0,0.007043795194476843
1701619514.7382038,33,Value Loss/Robot 0,5.474419116973877
1701619515.157987,33,Loss/policy_loss_robot_4,1.8995709419250488
1701619515.1580148,33,KL_Divergence/robot_4,0.026492973789572716
1701619515.4528975,33,Value Loss/Robot 4,21.517147064208984
1701619521.5948951,34,Reward/average_reward,-34.09959030151367
1701619522.0186164,34,Loss/policy_loss_robot_9,0.577771008014679
1701619522.0186422,34,KL_Divergence/robot_9,0.013511738739907742
1701619522.3127341,34,Value Loss/Robot 9,4.557182788848877
1701619522.7271051,34,Loss/policy_loss_robot_1,0.8309028744697571
1701619522.7271314,34,KL_Divergence/robot_1,0.021914031356573105
1701619523.0237815,34,Value Loss/Robot 1,9.8987398147583
1701619523.4441957,34,Loss/policy_loss_robot_0,0.8100969791412354
1701619523.4442222,34,KL_Divergence/robot_0,0.0365915484726429
1701619523.7355206,34,Value Loss/Robot 0,8.503754615783691
1701619524.1524997,34,Loss/policy_loss_robot_5,-0.7945594787597656
1701619524.1525264,34,KL_Divergence/robot_5,0.004513684194535017
1701619524.4441628,34,Value Loss/Robot 5,19.490755081176758
1701619524.860969,34,Loss/policy_loss_robot_7,-3.044182062149048
1701619524.8609953,34,KL_Divergence/robot_7,-0.003714402671903372
1701619525.1468532,34,Value Loss/Robot 7,33.422664642333984
1701619525.1516185,34,Loss/policy_loss_robot_2,0.34852656722068787
1701619525.1516395,34,KL_Divergence/robot_2,0.06306279450654984
1701619525.4430578,34,Value Loss/Robot 2,23.14813804626465
1701619525.4485943,34,Loss/policy_loss_robot_6,-2.229384422302246
1701619525.448618,34,KL_Divergence/robot_6,0.17712977528572083
1701619525.736161,34,Value Loss/Robot 6,25.861783981323242
1701619525.743095,34,Loss/policy_loss_robot_3,0.4425915777683258
1701619525.7431166,34,KL_Divergence/robot_3,0.06652116775512695
1701619526.0387611,34,Value Loss/Robot 3,9.877551078796387
1701619526.0436692,34,Loss/policy_loss_robot_4,-0.09880023449659348
1701619526.0436888,34,KL_Divergence/robot_4,0.06432577222585678
1701619526.34157,34,Value Loss/Robot 4,20.66535758972168
1701619526.7617257,34,Loss/policy_loss_robot_8,0.07154937833547592
1701619526.7617521,34,KL_Divergence/robot_8,-0.0003607230319175869
1701619527.0586503,34,Value Loss/Robot 8,27.340946197509766
1701619533.2236779,35,Reward/average_reward,-38.31045150756836
1701619533.6473753,35,Loss/policy_loss_robot_5,-1.618526577949524
1701619533.6474009,35,KL_Divergence/robot_5,-0.0005066912272013724
1701619533.9308817,35,Value Loss/Robot 5,34.052024841308594
1701619534.34752,35,Loss/policy_loss_robot_3,1.1954917907714844
1701619534.3475451,35,KL_Divergence/robot_3,0.026314159855246544
1701619534.637932,35,Value Loss/Robot 3,44.20182418823242
1701619534.6458178,35,Loss/policy_loss_robot_4,0.8373591899871826
1701619534.6458406,35,KL_Divergence/robot_4,0.08744258433580399
1701619534.9337976,35,Value Loss/Robot 4,29.773881912231445
1701619535.3479397,35,Loss/policy_loss_robot_1,-0.8235857486724854
1701619535.3479674,35,KL_Divergence/robot_1,0.01602090150117874
1701619535.6331425,35,Value Loss/Robot 1,21.73076820373535
1701619535.6386452,35,Loss/policy_loss_robot_2,0.017991021275520325
1701619535.6386664,35,KL_Divergence/robot_2,0.055396586656570435
1701619535.9355407,35,Value Loss/Robot 2,5.08477258682251
1701619535.9428127,35,Loss/policy_loss_robot_7,2.8366124629974365
1701619535.9428341,35,KL_Divergence/robot_7,0.07102353125810623
1701619536.235153,35,Value Loss/Robot 7,25.81781768798828
1701619536.6568816,35,Loss/policy_loss_robot_0,-2.228975772857666
1701619536.6569085,35,KL_Divergence/robot_0,-0.00253029796294868
1701619536.950328,35,Value Loss/Robot 0,3.590416669845581
1701619537.3652825,35,Loss/policy_loss_robot_8,-0.15052320063114166
1701619537.3653092,35,KL_Divergence/robot_8,0.008750762790441513
1701619537.662908,35,Value Loss/Robot 8,14.885069847106934
1701619538.0738437,35,Loss/policy_loss_robot_6,0.6408194899559021
1701619538.0738702,35,KL_Divergence/robot_6,0.00975890550762415
1701619538.3671646,35,Value Loss/Robot 6,69.94075012207031
1701619538.3724744,35,Loss/policy_loss_robot_9,-1.051511287689209
1701619538.3724957,35,KL_Divergence/robot_9,0.10011997818946838
1701619538.6656127,35,Value Loss/Robot 9,6.6175432205200195
1701619544.8294127,36,Reward/average_reward,-36.73699951171875
1701619545.2593424,36,Loss/policy_loss_robot_5,0.49520841240882874
1701619545.2593694,36,KL_Divergence/robot_5,0.009670372121036053
1701619545.553376,36,Value Loss/Robot 5,17.115283966064453
1701619545.9680705,36,Loss/policy_loss_robot_7,2.6331701278686523
1701619545.9680972,36,KL_Divergence/robot_7,0.04254820570349693
1701619546.2610056,36,Value Loss/Robot 7,14.600157737731934
1701619546.2666736,36,Loss/policy_loss_robot_1,2.1196157932281494
1701619546.266696,36,KL_Divergence/robot_1,0.05187347158789635
1701619546.5680826,36,Value Loss/Robot 1,21.28831672668457
1701619546.574802,36,Loss/policy_loss_robot_6,0.5705116391181946
1701619546.5748231,36,KL_Divergence/robot_6,0.2087257206439972
1701619546.8648763,36,Value Loss/Robot 6,15.878350257873535
1701619546.8736892,36,Loss/policy_loss_robot_0,1.5013829469680786
1701619546.8737104,36,KL_Divergence/robot_0,0.16803163290023804
1701619547.1736119,36,Value Loss/Robot 0,19.51430320739746
1701619547.1831708,36,Loss/policy_loss_robot_4,2.2992031574249268
1701619547.1831923,36,KL_Divergence/robot_4,0.16009663045406342
1701619547.4707575,36,Value Loss/Robot 4,40.23737716674805
1701619547.4755135,36,Loss/policy_loss_robot_9,-0.7302093505859375
1701619547.4755347,36,KL_Divergence/robot_9,0.1968306303024292
1701619547.7708573,36,Value Loss/Robot 9,5.68999719619751
1701619547.775576,36,Loss/policy_loss_robot_2,2.0972201824188232
1701619547.7755976,36,KL_Divergence/robot_2,0.34459546208381653
1701619548.0686796,36,Value Loss/Robot 2,4.791347980499268
1701619548.0754247,36,Loss/policy_loss_robot_8,-0.4843288064002991
1701619548.075447,36,KL_Divergence/robot_8,0.22722522914409637
1701619548.3637714,36,Value Loss/Robot 8,10.788128852844238
1701619548.3697598,36,Loss/policy_loss_robot_3,0.6914274096488953
1701619548.36978,36,KL_Divergence/robot_3,0.21519111096858978
1701619548.66337,36,Value Loss/Robot 3,4.632192611694336
1701619554.8301961,37,Reward/average_reward,-41.93483352661133
1701619555.2548907,37,Loss/policy_loss_robot_8,0.2561481297016144
1701619555.254919,37,KL_Divergence/robot_8,0.010114189237356186
1701619555.548978,37,Value Loss/Robot 8,27.768901824951172
1701619555.9632854,37,Loss/policy_loss_robot_4,3.4680845737457275
1701619555.9633121,37,KL_Divergence/robot_4,0.025865057483315468
1701619556.2485971,37,Value Loss/Robot 4,38.51593017578125
1701619556.254437,37,Loss/policy_loss_robot_5,1.0891865491867065
1701619556.2544596,37,KL_Divergence/robot_5,0.16290265321731567
1701619556.5401685,37,Value Loss/Robot 5,30.26718521118164
1701619556.5450943,37,Loss/policy_loss_robot_3,1.6678670644760132
1701619556.5451157,37,KL_Divergence/robot_3,0.07026765495538712
1701619556.8321116,37,Value Loss/Robot 3,11.896072387695312
1701619556.8368516,37,Loss/policy_loss_robot_2,3.2564008235931396
1701619556.8368735,37,KL_Divergence/robot_2,0.10428321361541748
1701619557.1297565,37,Value Loss/Robot 2,33.258853912353516
1701619557.5465567,37,Loss/policy_loss_robot_7,-1.2704647779464722
1701619557.546584,37,KL_Divergence/robot_7,0.024429116398096085
1701619557.8479946,37,Value Loss/Robot 7,17.957857131958008
1701619557.9284306,37,Loss/policy_loss_robot_9,0.6476413011550903
1701619557.9284582,37,KL_Divergence/robot_9,0.05024905875325203
1701619558.2204373,37,Value Loss/Robot 9,10.55472469329834
1701619558.2283576,37,Loss/policy_loss_robot_0,2.945828437805176
1701619558.2283795,37,KL_Divergence/robot_0,0.12625010311603546
1701619558.5260956,37,Value Loss/Robot 0,36.89456558227539
1701619558.5324829,37,Loss/policy_loss_robot_1,2.165706157684326
1701619558.5325022,37,KL_Divergence/robot_1,0.06166759133338928
1701619558.8346255,37,Value Loss/Robot 1,30.886661529541016
1701619558.8416164,37,Loss/policy_loss_robot_6,1.8945140838623047
1701619558.8416388,37,KL_Divergence/robot_6,0.058689266443252563
1701619559.1393604,37,Value Loss/Robot 6,33.033302307128906
1701619565.3296716,38,Reward/average_reward,-35.26744842529297
1701619565.7576182,38,Loss/policy_loss_robot_0,0.1477489322423935
1701619565.7576447,38,KL_Divergence/robot_0,0.016515614464879036
1701619566.0491776,38,Value Loss/Robot 0,14.507651329040527
1701619566.0560873,38,Loss/policy_loss_robot_5,0.6200358867645264
1701619566.0561097,38,KL_Divergence/robot_5,0.05115826055407524
1701619566.3462603,38,Value Loss/Robot 5,51.930355072021484
1701619566.7662537,38,Loss/policy_loss_robot_6,-2.0792479515075684
1701619566.76628,38,KL_Divergence/robot_6,0.004486029036343098
1701619567.0631273,38,Value Loss/Robot 6,88.28437805175781
1701619567.0703528,38,Loss/policy_loss_robot_8,-0.943658173084259
1701619567.0703754,38,KL_Divergence/robot_8,0.09605187177658081
1701619567.3617413,38,Value Loss/Robot 8,15.055115699768066
1701619567.367847,38,Loss/policy_loss_robot_7,-1.5952779054641724
1701619567.3678656,38,KL_Divergence/robot_7,0.05714116618037224
1701619567.6654737,38,Value Loss/Robot 7,24.231504440307617
1701619568.0834775,38,Loss/policy_loss_robot_3,-0.906327486038208
1701619568.083503,38,KL_Divergence/robot_3,0.006685823667794466
1701619568.3802478,38,Value Loss/Robot 3,47.36810302734375
1701619568.3873847,38,Loss/policy_loss_robot_4,-3.1358320713043213
1701619568.387407,38,KL_Divergence/robot_4,0.09314044564962387
1701619568.6777134,38,Value Loss/Robot 4,15.32985782623291
1701619569.0925086,38,Loss/policy_loss_robot_2,0.45127779245376587
1701619569.092536,38,KL_Divergence/robot_2,0.023202979937195778
1701619569.383677,38,Value Loss/Robot 2,39.46375274658203
1701619569.3906386,38,Loss/policy_loss_robot_1,-0.789046585559845
1701619569.3906598,38,KL_Divergence/robot_1,0.12609794735908508
1701619569.6779885,38,Value Loss/Robot 1,10.355691909790039
1701619569.6828327,38,Loss/policy_loss_robot_9,0.10955628007650375
1701619569.6828523,38,KL_Divergence/robot_9,0.08894171565771103
1701619569.9807305,38,Value Loss/Robot 9,35.34315872192383
1701619576.1370225,39,Reward/average_reward,-28.46692657470703
1701619576.5611377,39,Loss/policy_loss_robot_3,-0.7077327966690063
1701619576.561165,39,KL_Divergence/robot_3,-0.0030709293205291033
1701619576.8531876,39,Value Loss/Robot 3,7.551168441772461
1701619577.2698898,39,Loss/policy_loss_robot_0,-0.4113222360610962
1701619577.2699153,39,KL_Divergence/robot_0,0.0002047278976533562
1701619577.5640159,39,Value Loss/Robot 0,6.348364353179932
1701619577.9784582,39,Loss/policy_loss_robot_9,-0.8081179261207581
1701619577.9784856,39,KL_Divergence/robot_9,-0.0007136755157262087
1701619578.2817616,39,Value Loss/Robot 9,2.727781295776367
1701619578.6958923,39,Loss/policy_loss_robot_8,-1.1360276937484741
1701619578.6959188,39,KL_Divergence/robot_8,0.0015572558622807264
1701619578.9812462,39,Value Loss/Robot 8,6.824600696563721
1701619579.395816,39,Loss/policy_loss_robot_2,-0.14358025789260864
1701619579.3958426,39,KL_Divergence/robot_2,0.014146268367767334
1701619579.6839,39,Value Loss/Robot 2,27.442001342773438
1701619580.104479,39,Loss/policy_loss_robot_7,-1.246158480644226
1701619580.104505,39,KL_Divergence/robot_7,0.002359164645895362
1701619580.4073682,39,Value Loss/Robot 7,27.345661163330078
1701619580.413134,39,Loss/policy_loss_robot_6,0.7707681655883789
1701619580.4131546,39,KL_Divergence/robot_6,0.0886920690536499
1701619580.7167716,39,Value Loss/Robot 6,23.985342025756836
1701619580.7237523,39,Loss/policy_loss_robot_1,1.7632203102111816
1701619580.7237737,39,KL_Divergence/robot_1,0.20024046301841736
1701619581.0167153,39,Value Loss/Robot 1,38.64834213256836
1701619581.0237842,39,Loss/policy_loss_robot_5,2.3715319633483887
1701619581.023805,39,KL_Divergence/robot_5,0.05639975145459175
1701619581.3229296,39,Value Loss/Robot 5,27.338363647460938
1701619581.328322,39,Loss/policy_loss_robot_4,1.3238959312438965
1701619581.3283434,39,KL_Divergence/robot_4,0.08820629119873047
1701619581.6253824,39,Value Loss/Robot 4,56.968502044677734
1701619587.7682126,40,Reward/average_reward,-34.2411994934082
1701619588.189889,40,Loss/policy_loss_robot_2,0.29675522446632385
1701619588.1899145,40,KL_Divergence/robot_2,0.016373032703995705
1701619588.4834363,40,Value Loss/Robot 2,12.41804313659668
1701619588.580348,40,Loss/policy_loss_robot_4,2.229008436203003
1701619588.5803752,40,KL_Divergence/robot_4,0.051234170794487
1701619588.8776171,40,Value Loss/Robot 4,45.03028869628906
1701619588.884629,40,Loss/policy_loss_robot_1,-0.28432923555374146
1701619588.8846526,40,KL_Divergence/robot_1,0.0550239272415638
1701619589.184292,40,Value Loss/Robot 1,15.133508682250977
1701619589.1890142,40,Loss/policy_loss_robot_7,0.2380705028772354
1701619589.189035,40,KL_Divergence/robot_7,0.0751466378569603
1701619589.494499,40,Value Loss/Robot 7,21.92926025390625
1701619589.5009544,40,Loss/policy_loss_robot_5,-0.5505111217498779
1701619589.5009758,40,KL_Divergence/robot_5,0.22025412321090698
1701619589.7928946,40,Value Loss/Robot 5,12.450674057006836
1701619589.797574,40,Loss/policy_loss_robot_9,0.2141137421131134
1701619589.7975955,40,KL_Divergence/robot_9,0.24720703065395355
1701619590.0955641,40,Value Loss/Robot 9,3.6820690631866455
1701619590.1027257,40,Loss/policy_loss_robot_0,-0.1948956400156021
1701619590.1027474,40,KL_Divergence/robot_0,0.24000932276248932
1701619590.4044576,40,Value Loss/Robot 0,4.542174339294434
1701619590.4139035,40,Loss/policy_loss_robot_3,2.410635232925415
1701619590.4139316,40,KL_Divergence/robot_3,0.3706374764442444
1701619590.70144,40,Value Loss/Robot 3,21.889495849609375
1701619590.7063038,40,Loss/policy_loss_robot_8,1.0727720260620117
1701619590.7063248,40,KL_Divergence/robot_8,0.19749343395233154
1701619591.0018413,40,Value Loss/Robot 8,20.420164108276367
1701619591.0064735,40,Loss/policy_loss_robot_6,3.155961275100708
1701619591.006494,40,KL_Divergence/robot_6,0.8583340644836426
1701619591.2933197,40,Value Loss/Robot 6,21.996213912963867
1701619597.536442,41,Reward/average_reward,-31.686511993408203
1701619597.959948,41,Loss/policy_loss_robot_2,0.5778188705444336
1701619597.9599757,41,KL_Divergence/robot_2,0.023881874978542328
1701619598.2513704,41,Value Loss/Robot 2,11.658517837524414
1701619598.5091577,41,Loss/policy_loss_robot_0,2.8076629638671875
1701619598.5091863,41,KL_Divergence/robot_0,0.05032147467136383
